広域_ID,広域_名称,基礎_ID,基礎_名称,人口（男女総数）,人口（男性）,人口（女性）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,人口性比,面積（km2）,人口密度（1km2当たり）,世帯数（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,5年間の世帯増減数（世帯）,5年間の世帯増減率（％）
37,香川県,37202,丸亀市,109589.0,53033.0,56556.0,110010.0,-421.0,-0.38269,93.77078,111.83,980.0,45633.0,43853.0,1780.0,4.05902
37,香川県,37203,坂出市,50683.0,24156.0,26527.0,53164.0,-2481.0,-4.66669,91.06194,92.49,548.0,21429.0,21361.0,68.0,0.31834
37,香川県,37204,善通寺市,31643.0,15730.0,15913.0,32927.0,-1284.0,-3.89954,98.85,39.93,792.5,13120.0,12977.0,143.0,1.10195
37,香川県,37205,観音寺市,57503.0,27589.0,29914.0,59409.0,-1906.0,-3.20827,92.22772,117.83,488.0,22880.0,21984.0,896.0,4.07569
37,香川県,37206,さぬき市,47043.0,22490.0,24553.0,50272.0,-3229.0,-6.42306,91.59777,158.63,296.6,19430.0,19752.0,-322.0,-1.63021
37,香川県,37207,東かがわ市,28300.0,13358.0,14942.0,31031.0,-2731.0,-8.80088,89.39901,152.83,185.2,11938.0,12441.0,-503.0,-4.04308
37,香川県,37208,三豊市,61917.0,29780.0,32137.0,65524.0,-3607.0,-5.50485,92.66577,222.7,278.0,23016.0,22761.0,255.0,1.12034
37,香川県,37322,土庄町,12856.0,6044.0,6812.0,14002.0,-1146.0,-8.18455,88.72578,74.38,172.8,5751.0,6061.0,-310.0,-5.11467
37,香川県,37324,小豆島町,13889.0,6627.0,7262.0,14862.0,-973.0,-6.5469,91.25585,95.59,145.3,6161.0,6411.0,-250.0,-3.89955
37,香川県,37341,三木町,26925.0,12940.0,13985.0,27684.0,-759.0,-2.74166,92.52771,75.78,355.3,10854.0,10667.0,187.0,1.75307
37,香川県,37364,直島町,3106.0,1644.0,1462.0,3139.0,-33.0,-1.05129,112.4487,14.22,218.4,1560.0,1519.0,41.0,2.69914
37,香川県,37386,宇多津町,18704.0,9183.0,9521.0,18952.0,-248.0,-1.30857,96.44995,8.1,2309.1,8700.0,8465.0,235.0,2.77614
37,香川県,37387,綾川町,22714.0,11005.0,11709.0,23610.0,-896.0,-3.795,93.98753,109.75,207.0,8822.0,8548.0,274.0,3.20543
37,香川県,37403,琴平町,8476.0,3941.0,4535.0,9186.0,-710.0,-7.72915,86.90187,8.47,1000.7,3678.0,3708.0,-30.0,-0.80906
37,香川県,37404,多度津町,22459.0,11378.0,11081.0,23366.0,-907.0,-3.88171,102.68026,24.39,920.8,9741.0,9551.0,190.0,1.98932
37,香川県,37406,まんのう町,17439.0,8351.0,9088.0,18377.0,-938.0,-5.10421,91.8904,194.45,89.7,6496.0,6445.0,51.0,0.79131
38,愛媛県,38201,松山市,511569.0,240313.0,271256.0,514865.0,-3296.0,-0.64017,88.59269,429.35,1191.5,240777.0,230509.0,10268.0,4.45449
38,愛媛県,38202,今治市,151756.0,71822.0,79934.0,158114.0,-6358.0,-4.02115,89.85163,419.21,362.0,68263.0,67105.0,1158.0,1.72565
38,愛媛県,38203,宇和島市,70820.0,33201.0,37619.0,77465.0,-6645.0,-8.57807,88.25593,468.19,151.3,31379.0,32732.0,-1353.0,-4.13357
38,愛媛県,38204,八幡浜市,31995.0,14970.0,17025.0,34951.0,-2956.0,-8.45755,87.92952,132.65,241.2,14413.0,14995.0,-582.0,-3.88129
38,愛媛県,38205,新居浜市,116005.0,56012.0,59993.0,119903.0,-3898.0,-3.25096,93.36423,234.5,494.7,51205.0,50653.0,552.0,1.08977
38,愛媛県,38206,西条市,104879.0,50682.0,54197.0,108174.0,-3295.0,-3.04602,93.5144,510.04,205.6,45170.0,44595.0,575.0,1.28938
38,愛媛県,38207,大洲市,40566.0,19427.0,21139.0,44086.0,-3520.0,-7.98439,91.90123,432.12,93.9,17442.0,18057.0,-615.0,-3.40588
38,愛媛県,38210,伊予市,35161.0,16391.0,18770.0,36827.0,-1666.0,-4.52385,87.32552,194.44,180.8,14124.0,14003.0,121.0,0.8641
38,愛媛県,38213,四国中央市,82849.0,40490.0,42359.0,87413.0,-4564.0,-5.22119,95.58771,421.24,196.7,35731.0,34999.0,732.0,2.09149
38,愛媛県,38214,西予市,35411.0,16637.0,18774.0,38919.0,-3508.0,-9.01359,88.61724,514.34,68.8,15447.0,16365.0,-918.0,-5.60953
38,愛媛県,38215,東温市,33917.0,16192.0,17725.0,34613.0,-696.0,-2.01081,91.3512,211.3,160.5,14391.0,13978.0,413.0,2.95464
38,愛媛県,38356,上島町,6510.0,3423.0,3087.0,7135.0,-625.0,-8.75964,110.88435,30.38,214.3,3215.0,3386.0,-171.0,-5.05021
38,愛媛県,38386,久万高原町,7413.0,3513.0,3900.0,8447.0,-1034.0,-12.24103,90.07692,583.69,12.7,3636.0,4052.0,-416.0,-10.26654
38,愛媛県,38401,松前町,29646.0,13911.0,15735.0,30064.0,-418.0,-1.39037,88.40801,20.41,1452.5,11884.0,11525.0,359.0,3.11497
38,愛媛県,38402,砥部町,20491.0,9518.0,10973.0,21239.0,-748.0,-3.52182,86.74018,101.59,201.7,8469.0,8356.0,113.0,1.35232
38,愛媛県,38422,内子町,15333.0,7304.0,8029.0,16742.0,-1409.0,-8.41596,90.97023,299.43,51.2,6258.0,6475.0,-217.0,-3.35135
38,愛媛県,38442,伊方町,8401.0,4039.0,4362.0,9626.0,-1225.0,-12.72595,92.59514,93.98,89.4,4076.0,4488.0,-412.0,-9.18004
38,愛媛県,38484,松野町,3681.0,1729.0,1952.0,4072.0,-391.0,-9.60216,88.57582,98.45,37.4,1603.0,1675.0,-72.0,-4.29851
38,愛媛県,38488,鬼北町,9685.0,4461.0,5224.0,10705.0,-1020.0,-9.52826,85.39433,241.88,40.0,4345.0,4614.0,-269.0,-5.83008
38,愛媛県,38506,愛南町,19606.0,9185.0,10421.0,21902.0,-2296.0,-10.48306,88.13933,238.99,82.0,8887.0,9410.0,-523.0,-5.55792
39,高知県,39201,高知市,326814.0,152482.0,174332.0,337190.0,-10376.0,-3.0772,87.46644,309.0,1057.7,154006.0,153594.0,412.0,0.26824
39,高知県,39202,室戸市,11744.0,5656.0,6088.0,13524.0,-1780.0,-13.16179,92.90407,248.22,47.3,5934.0,6512.0,-578.0,-8.87592
39,高知県,39203,安芸市,16258.0,7749.0,8509.0,17577.0,-1319.0,-7.50412,91.06828,317.21,51.3,7302.0,7604.0,-302.0,-3.97159
39,高知県,39204,南国市,46702.0,22139.0,24563.0,47982.0,-1280.0,-2.66767,90.1315,125.3,372.7,19726.0,19481.0,245.0,1.25764
39,高知県,39205,土佐市,25762.0,12369.0,13393.0,27038.0,-1276.0,-4.71928,92.35421,91.5,281.6,10258.0,10255.0,3.0,0.02925
39,高知県,39206,須崎市,20603.0,10068.0,10535.0,22606.0,-2003.0,-8.86048,95.56716,135.34,152.2,8650.0,9121.0,-471.0,-5.16391
39,高知県,39208,宿毛市,19044.0,8924.0,10120.0,20907.0,-1863.0,-8.91089,88.18182,286.2,66.5,8568.0,8925.0,-357.0,-4.0
39,高知県,39209,土佐清水市,12388.0,5834.0,6554.0,13778.0,-1390.0,-10.08855,89.01434,266.34,46.5,6150.0,6586.0,-436.0,-6.6201
39,高知県,39210,四万十市,32719.0,15455.0,17264.0,34313.0,-1594.0,-4.64547,89.52155,632.29,51.7,14839.0,14771.0,68.0,0.46036
39,高知県,39211,香南市,32229.0,15530.0,16699.0,32961.0,-732.0,-2.22081,92.99958,126.46,254.9,13138.0,12953.0,185.0,1.42824
39,高知県,39212,香美市,26556.0,12851.0,13705.0,27513.0,-957.0,-3.47836,93.7687,537.86,49.4,11943.0,11979.0,-36.0,-0.30053
39,高知県,39301,東洋町,2193.0,1085.0,1108.0,2584.0,-391.0,-15.13158,97.92419,74.02,29.6,1236.0,1382.0,-146.0,-10.5644
39,高知県,39302,奈半利町,3036.0,1405.0,1631.0,3326.0,-290.0,-8.71918,86.14347,28.37,107.0,1408.0,1474.0,-66.0,-4.47761
39,高知県,39303,田野町,2498.0,1171.0,1327.0,2733.0,-235.0,-8.59861,88.24416,6.53,382.5,1168.0,1188.0,-20.0,-1.6835
39,高知県,39304,安田町,2373.0,1144.0,1229.0,2631.0,-258.0,-9.80616,93.08381,52.36,45.3,1067.0,1146.0,-79.0,-6.89354
39,高知県,39305,北川村,1146.0,552.0,594.0,1294.0,-148.0,-11.4374,92.92929,196.73,5.8,549.0,582.0,-33.0,-5.6701
39,高知県,39306,馬路村,747.0,359.0,388.0,823.0,-76.0,-9.23451,92.52577,165.48,4.5,377.0,391.0,-14.0,-3.58056
39,高知県,39307,芸西村,3696.0,1720.0,1976.0,3858.0,-162.0,-4.19907,87.04453,39.6,93.3,1511.0,1488.0,23.0,1.5457
39,高知県,39341,本山町,3264.0,1510.0,1754.0,3573.0,-309.0,-8.64819,86.08894,134.22,24.3,1502.0,1688.0,-186.0,-11.01896
39,高知県,39344,大豊町,3256.0,1543.0,1713.0,3962.0,-706.0,-17.81928,90.07589,315.06,10.3,1790.0,2050.0,-260.0,-12.68293
39,高知県,39363,土佐町,3750.0,1780.0,1970.0,3997.0,-247.0,-6.17963,90.35533,212.13,17.7,1617.0,1734.0,-117.0,-6.7474
39,高知県,39364,大川村,366.0,189.0,177.0,396.0,-30.0,-7.57576,106.77966,95.27,3.8,199.0,210.0,-11.0,-5.2381
39,高知県,39386,いの町,21394.0,10208.0,11186.0,22767.0,-1373.0,-6.03066,91.25693,470.97,45.4,9120.0,9198.0,-78.0,-0.84801
39,高知県,39387,仁淀川町,4824.0,2302.0,2522.0,5551.0,-727.0,-13.09674,91.27676,333.0,14.5,2454.0,2778.0,-324.0,-11.66307
39,高知県,39401,中土佐町,6002.0,2784.0,3218.0,6840.0,-838.0,-12.25146,86.51336,193.21,31.1,2701.0,2916.0,-215.0,-7.37311
39,高知県,39402,佐川町,12336.0,5753.0,6583.0,13114.0,-778.0,-5.93259,87.39177,100.8,122.4,5131.0,5237.0,-106.0,-2.02406
39,高知県,39403,越知町,5191.0,2390.0,2801.0,5795.0,-604.0,-10.42278,85.32667,111.95,46.4,2334.0,2518.0,-184.0,-7.30739
39,高知県,39405,檮原町,3308.0,1612.0,1696.0,3608.0,-300.0,-8.31486,95.04717,236.45,14.0,1513.0,1560.0,-47.0,-3.01282
39,高知県,39410,日高村,4826.0,2295.0,2531.0,5030.0,-204.0,-4.05567,90.67562,44.85,107.6,1976.0,1968.0,8.0,0.4065
39,高知県,39411,津野町,5297.0,2516.0,2781.0,5794.0,-497.0,-8.57784,90.47105,197.85,26.8,2204.0,2297.0,-93.0,-4.04876
39,高知県,39412,四万十町,15596.0,7436.0,8160.0,17325.0,-1729.0,-9.9798,91.12745,642.28,24.3,7150.0,7454.0,-304.0,-4.07835
39,高知県,39424,大月町,4432.0,2127.0,2305.0,5095.0,-663.0,-13.01276,92.27766,102.94,43.1,2198.0,2369.0,-171.0,-7.21824
39,高知県,39427,三原村,1440.0,691.0,749.0,1574.0,-134.0,-8.51334,92.25634,85.37,16.9,658.0,703.0,-45.0,-6.40114
39,高知県,39428,黒潮町,10275.0,4950.0,5325.0,11217.0,-942.0,-8.39797,92.95775,188.46,54.5,4496.0,4899.0,-403.0,-8.22617
40,福岡県,40100,北九州市,939622.0,443258.0,496364.0,961286.0,-21664.0,-2.25365,89.301,491.69,1911.0,435350.0,426325.0,9025.0,2.11693
40,福岡県,40101,北九州市門司区,93899.0,43041.0,50858.0,99637.0,-5738.0,-5.7589,84.62975,73.67,1274.6,43235.0,43082.0,153.0,0.35514
40,福岡県,40103,北九州市若松区,80597.0,38318.0,42279.0,82877.0,-2280.0,-2.75106,90.63128,71.31,1130.2,33869.0,33702.0,167.0,0.49552
40,福岡県,40105,北九州市戸畑区,57538.0,28039.0,29499.0,59116.0,-1578.0,-2.66933,95.05068,16.61,3464.1,28443.0,27797.0,646.0,2.32399
40,福岡県,40106,北九州市小倉北区,183517.0,86089.0,97428.0,181878.0,1639.0,0.90115,88.36166,39.23,4678.0,95956.0,91253.0,4703.0,5.1538
40,福岡県,40107,北九州市小倉南区,209141.0,99623.0,109518.0,212850.0,-3709.0,-1.74254,90.96496,171.48,1219.6,91046.0,88497.0,2549.0,2.88032
40,福岡県,40108,北九州市八幡東区,64858.0,30396.0,34462.0,68844.0,-3986.0,-5.7899,88.2015,36.26,1788.7,30328.0,31442.0,-1114.0,-3.54303
40,福岡県,40109,北九州市八幡西区,250072.0,117752.0,132320.0,256084.0,-6012.0,-2.34767,88.99033,83.13,3008.2,112473.0,110552.0,1921.0,1.73764
40,福岡県,40130,福岡市,1613361.0,760972.0,852389.0,1538681.0,74680.0,4.85351,89.2752,343.46,4697.4,827083.0,764820.0,62263.0,8.14087
40,福岡県,40131,福岡市東区,322683.0,156742.0,165941.0,306015.0,16668.0,5.44679,94.45646,69.45,4646.3,155581.0,141682.0,13899.0,9.81
40,福岡県,40132,福岡市博多区,252153.0,121596.0,130557.0,228441.0,23712.0,10.37992,93.13633,31.62,7974.5,153462.0,138832.0,14630.0,10.53792
40,福岡県,40133,福岡市中央区,205610.0,92431.0,113179.0,192688.0,12922.0,6.70618,81.66798,15.39,13360.0,127018.0,116186.0,10832.0,9.32298
40,福岡県,40134,福岡市南区,265753.0,122824.0,142929.0,255797.0,9956.0,3.89215,85.93358,30.98,8578.2,128536.0,119637.0,8899.0,7.43833
40,福岡県,40135,福岡市西区,212729.0,100882.0,111847.0,206868.0,5861.0,2.83321,90.19643,84.15,2528.0,94607.0,88142.0,6465.0,7.33476
40,福岡県,40136,福岡市城南区,132947.0,62309.0,70638.0,130995.0,1952.0,1.49013,88.2089,15.99,8314.4,67302.0,64606.0,2696.0,4.17299
40,福岡県,40137,福岡市早良区,221486.0,104188.0,117298.0,217877.0,3609.0,1.65644,88.82334,95.87,2310.3,100577.0,95735.0,4842.0,5.05771
40,福岡県,40202,大牟田市,111379.0,51239.0,60140.0,117360.0,-5981.0,-5.09628,85.19953,81.45,1367.5,49175.0,49398.0,-223.0,-0.45144
40,福岡県,40203,久留米市,303496.0,144486.0,159010.0,304552.0,-1056.0,-0.34674,90.86598,229.96,1319.8,128306.0,121913.0,6393.0,5.2439
40,福岡県,40204,直方市,56287.0,26403.0,29884.0,57146.0,-859.0,-1.50317,88.35163,61.76,911.4,23614.0,23281.0,333.0,1.43035
40,福岡県,40205,飯塚市,126486.0,60195.0,66291.0,129146.0,-2660.0,-2.05968,90.80418,213.96,591.2,55536.0,54732.0,804.0,1.46898
40,福岡県,40206,田川市,46235.0,21070.0,25165.0,48441.0,-2206.0,-4.55399,83.7274,54.55,847.6,20649.0,20955.0,-306.0,-1.46027
40,福岡県,40207,柳川市,64540.0,30444.0,34096.0,67777.0,-3237.0,-4.77596,89.28907,77.15,836.6,23897.0,23453.0,444.0,1.89315
40,福岡県,40210,八女市,60653.0,28468.0,32185.0,64408.0,-3755.0,-5.83002,88.45114,482.44,125.7,22252.0,22109.0,143.0,0.6468
40,福岡県,40211,筑後市,48867.0,23403.0,25464.0,48339.0,528.0,1.09229,91.90622,41.78,1169.6,18746.0,17379.0,1367.0,7.86582
40,福岡県,40212,大川市,33010.0,15430.0,17580.0,34838.0,-1828.0,-5.24714,87.77019,33.62,981.9,12889.0,12709.0,180.0,1.41632
40,福岡県,40213,行橋市,71501.0,34128.0,37373.0,70586.0,915.0,1.29629,91.31726,70.06,1020.6,30491.0,28648.0,1843.0,6.43326
40,福岡県,40214,豊前市,24411.0,11384.0,13027.0,25940.0,-1529.0,-5.89437,87.38773,111.01,219.9,9893.0,10070.0,-177.0,-1.7577
40,福岡県,40215,中間市,40373.0,18956.0,21417.0,41796.0,-1423.0,-3.40463,88.50913,15.96,2529.6,17309.0,17414.0,-105.0,-0.60296
40,福岡県,40216,小郡市,59408.0,27805.0,31603.0,57983.0,1425.0,2.45762,87.98215,45.51,1305.4,22775.0,20964.0,1811.0,8.63862
40,福岡県,40217,筑紫野市,103374.0,49305.0,54069.0,101081.0,2293.0,2.26848,91.18904,87.73,1178.3,41840.0,39350.0,2490.0,6.32783
40,福岡県,40218,春日市,111097.0,53130.0,57967.0,110743.0,354.0,0.31966,91.6556,14.15,7851.4,46379.0,43720.0,2659.0,6.08188
40,福岡県,40219,大野城市,102172.0,48884.0,53288.0,99525.0,2647.0,2.65963,91.73548,26.89,3799.6,42702.0,39885.0,2817.0,7.06281
40,福岡県,40220,宗像市,97158.0,46142.0,51016.0,96516.0,642.0,0.66517,90.44613,119.94,810.1,40867.0,38995.0,1872.0,4.80062
40,福岡県,40221,太宰府市,73286.0,34773.0,38513.0,72168.0,1118.0,1.54916,90.28899,29.6,2475.9,31001.0,29107.0,1894.0,6.50703
40,福岡県,40223,古賀市,58831.0,27908.0,30923.0,57959.0,872.0,1.50451,90.24998,42.07,1398.4,23708.0,22320.0,1388.0,6.21864
40,福岡県,40224,福津市,67141.0,31343.0,35798.0,58781.0,8360.0,14.22228,87.55517,52.76,1272.6,26468.0,22272.0,4196.0,18.8398
40,福岡県,40225,うきは市,28012.0,13153.0,14859.0,29509.0,-1497.0,-5.07303,88.51874,117.46,238.5,10073.0,9940.0,133.0,1.33803
40,福岡県,40226,宮若市,26327.0,12401.0,13926.0,28112.0,-1785.0,-6.3496,89.04926,139.99,188.1,10373.0,10737.0,-364.0,-3.39015
40,福岡県,40227,嘉麻市,35515.0,16400.0,19115.0,38743.0,-3228.0,-8.33183,85.79649,135.11,262.9,15039.0,15637.0,-598.0,-3.82426
40,福岡県,40228,朝倉市,50342.0,23557.0,26785.0,52444.0,-2102.0,-4.00808,87.94848,246.71,204.1,19341.0,19088.0,253.0,1.32544
40,福岡県,40229,みやま市,35908.0,16681.0,19227.0,38139.0,-2231.0,-5.84966,86.7582,105.21,341.3,13063.0,12941.0,122.0,0.94274
40,福岡県,40230,糸島市,98945.0,46980.0,51965.0,96475.0,2470.0,2.56025,90.407,215.7,458.7,37691.0,34739.0,2952.0,8.49765
40,福岡県,40231,那珂川市,50142.0,24188.0,25954.0,50004.0,138.0,0.27598,93.19565,74.95,669.0,19010.0,18291.0,719.0,3.93089
40,福岡県,40341,宇美町,37701.0,18966.0,18735.0,37927.0,-226.0,-0.59588,101.23299,30.21,1248.0,14080.0,13119.0,961.0,7.32525
40,福岡県,40342,篠栗町,31228.0,15011.0,16217.0,31210.0,18.0,0.05767,92.56336,38.93,802.2,12207.0,11539.0,668.0,5.78906
40,福岡県,40343,志免町,46390.0,22312.0,24078.0,45256.0,1134.0,2.50575,92.6655,8.69,5338.3,18993.0,17591.0,1402.0,7.96998
40,福岡県,40344,須恵町,28646.0,13764.0,14882.0,27263.0,1383.0,5.07281,92.48757,16.31,1756.3,10912.0,9919.0,993.0,10.01109
40,福岡県,40345,新宮町,32945.0,15898.0,17047.0,30344.0,2601.0,8.57171,93.25981,18.93,1740.4,12406.0,10946.0,1460.0,13.33821
40,福岡県,40348,久山町,9079.0,4281.0,4798.0,8225.0,854.0,10.38298,89.22468,37.44,242.5,3282.0,2825.0,457.0,16.17699
40,福岡県,40349,粕屋町,48216.0,23849.0,24367.0,45360.0,2856.0,6.2963,97.87417,14.13,3412.3,19828.0,18005.0,1823.0,10.12497
40,福岡県,40381,芦屋町,13561.0,6637.0,6924.0,14208.0,-647.0,-4.55377,95.855,11.6,1169.1,5596.0,5573.0,23.0,0.4127
40,福岡県,40382,水巻町,28138.0,13074.0,15064.0,28997.0,-859.0,-2.96238,86.7897,11.01,2555.7,12228.0,12220.0,8.0,0.06547
40,福岡県,40383,岡垣町,31027.0,14486.0,16541.0,31580.0,-553.0,-1.75111,87.57633,48.64,637.9,12154.0,11784.0,370.0,3.13985
40,福岡県,40384,遠賀町,18736.0,8795.0,9941.0,18877.0,-141.0,-0.74694,88.47198,22.15,845.9,7550.0,7269.0,281.0,3.86573
40,福岡県,40401,小竹町,7152.0,3406.0,3746.0,7810.0,-658.0,-8.4251,90.92365,14.28,500.8,3184.0,3331.0,-147.0,-4.41309
40,福岡県,40402,鞍手町,15094.0,7076.0,8018.0,16007.0,-913.0,-5.70375,88.25143,35.6,424.0,6259.0,6393.0,-134.0,-2.09604
40,福岡県,40421,桂川町,12895.0,6024.0,6871.0,13496.0,-601.0,-4.45317,87.67283,20.14,640.3,5129.0,5226.0,-97.0,-1.8561
40,福岡県,40447,筑前町,29615.0,14061.0,15554.0,29306.0,309.0,1.05439,90.40118,67.1,441.4,10625.0,9767.0,858.0,8.78468
40,福岡県,40448,東峰村,1904.0,871.0,1033.0,2174.0,-270.0,-12.4195,84.31752,51.97,36.6,693.0,742.0,-49.0,-6.60377
40,福岡県,40503,大刀洗町,15529.0,7438.0,8091.0,15138.0,391.0,2.5829,91.9293,22.84,679.9,5516.0,5008.0,508.0,10.14377
40,福岡県,40522,大木町,13824.0,6544.0,7280.0,14176.0,-352.0,-2.48307,89.89011,18.44,749.7,4768.0,4556.0,212.0,4.6532
40,福岡県,40544,広川町,19988.0,9587.0,10401.0,20183.0,-195.0,-0.96616,92.17383,37.94,526.8,7449.0,7007.0,442.0,6.30798
40,福岡県,40601,香春町,10198.0,4738.0,5460.0,10861.0,-663.0,-6.10441,86.77656,44.5,229.2,4330.0,4429.0,-99.0,-2.23527
40,福岡県,40602,添田町,8805.0,4128.0,4677.0,9924.0,-1119.0,-11.2757,88.26171,132.2,66.6,3726.0,4029.0,-303.0,-7.52048
40,福岡県,40604,糸田町,8414.0,3843.0,4571.0,9020.0,-606.0,-6.7184,84.07351,8.04,1046.5,3637.0,3814.0,-177.0,-4.6408
40,福岡県,40605,川崎町,15190.0,6920.0,8270.0,16789.0,-1599.0,-9.52409,83.67594,36.14,420.3,6917.0,7349.0,-432.0,-5.87835
40,福岡県,40608,大任町,5013.0,2258.0,2755.0,5176.0,-163.0,-3.14915,81.96007,14.26,351.5,2040.0,2052.0,-12.0,-0.5848
40,福岡県,40609,赤村,2776.0,1295.0,1481.0,3022.0,-246.0,-8.1403,87.44092,31.98,86.8,1072.0,1127.0,-55.0,-4.88021
40,福岡県,40610,福智町,21424.0,9990.0,11434.0,22871.0,-1447.0,-6.32679,87.371,42.06,509.4,8510.0,8727.0,-217.0,-2.48654
40,福岡県,40621,苅田町,37691.0,19641.0,18050.0,34963.0,2728.0,7.80253,108.8144,49.24,765.5,17627.0,15341.0,2286.0,14.90125
40,福岡県,40625,みやこ町,18838.0,8806.0,10032.0,20243.0,-1405.0,-6.94067,87.77911,151.34,124.5,7347.0,7527.0,-180.0,-2.39139
40,福岡県,40642,吉富町,6539.0,3071.0,3468.0,6627.0,-88.0,-1.3279,88.55248,5.72,1143.2,2669.0,2589.0,80.0,3.09
40,福岡県,40646,上毛町,7254.0,3453.0,3801.0,7458.0,-204.0,-2.73532,90.84451,62.44,116.2,2796.0,2791.0,5.0,0.17915
40,福岡県,40647,築上町,17202.0,8275.0,8927.0,18587.0,-1385.0,-7.45144,92.69631,119.61,143.8,6961.0,7250.0,-289.0,-3.98621
41,佐賀県,41201,佐賀市,233466.0,110205.0,123261.0,236372.0,-2906.0,-1.22942,89.40784,431.84,540.6,96697.0,93306.0,3391.0,3.63428
41,佐賀県,41202,唐津市,117431.0,55029.0,62402.0,122785.0,-5354.0,-4.36047,88.18467,487.6,240.8,44149.0,43872.0,277.0,0.63138
41,佐賀県,41203,鳥栖市,74258.0,35526.0,38732.0,72902.0,1356.0,1.86003,91.72261,71.72,1035.4,29694.0,27630.0,2064.0,7.47014
41,佐賀県,41204,多久市,18304.0,8554.0,9750.0,19749.0,-1445.0,-7.31683,87.73333,96.96,188.8,6762.0,6847.0,-85.0,-1.24142
41,佐賀県,41205,伊万里市,52651.0,25445.0,27206.0,55238.0,-2587.0,-4.68337,93.52716,255.25,206.3,19970.0,19698.0,272.0,1.38085
41,佐賀県,41206,武雄市,47962.0,22730.0,25232.0,49062.0,-1100.0,-2.24206,90.08402,195.4,245.5,17585.0,16932.0,653.0,3.8566
41,佐賀県,41207,鹿島市,27915.0,13140.0,14775.0,29684.0,-1769.0,-5.95944,88.93401,112.12,249.0,10029.0,10124.0,-95.0,-0.93836
41,佐賀県,41208,小城市,43976.0,20772.0,23204.0,44259.0,-283.0,-0.63942,89.51905,95.81,459.0,15894.0,14769.0,1125.0,7.61731
41,佐賀県,41209,嬉野市,25867.0,11997.0,13870.0,27336.0,-1469.0,-5.37387,86.49603,126.41,204.6,9151.0,9214.0,-63.0,-0.68374
41,佐賀県,41210,神埼市,31046.0,14884.0,16162.0,31842.0,-796.0,-2.49984,92.09256,125.13,248.1,11436.0,10913.0,523.0,4.79245
41,佐賀県,41327,吉野ヶ里町,16330.0,7985.0,8345.0,16411.0,-81.0,-0.49357,95.68604,43.99,371.2,6079.0,5891.0,188.0,3.19131
41,佐賀県,41341,基山町,17256.0,8177.0,9079.0,17501.0,-245.0,-1.39992,90.06499,22.15,779.1,6744.0,6321.0,423.0,6.69198
41,佐賀県,41345,上峰町,9295.0,4454.0,4841.0,9283.0,12.0,0.12927,92.00578,12.8,726.2,3569.0,3260.0,309.0,9.47853
41,佐賀県,41346,みやき町,25531.0,12179.0,13352.0,25278.0,253.0,1.00087,91.2148,51.92,491.7,9224.0,8638.0,586.0,6.78398
41,佐賀県,41387,玄海町,5609.0,3067.0,2542.0,5902.0,-293.0,-4.96442,120.65303,35.92,156.2,2231.0,1918.0,313.0,16.31908
41,佐賀県,41401,有田町,19028.0,8786.0,10242.0,20148.0,-1120.0,-5.55886,85.78403,65.85,289.0,6975.0,6900.0,75.0,1.08696
41,佐賀県,41423,大町町,6305.0,2903.0,3402.0,6777.0,-472.0,-6.96473,85.33216,11.5,548.3,2453.0,2560.0,-107.0,-4.17969
41,佐賀県,41424,江北町,9573.0,4463.0,5110.0,9583.0,-10.0,-0.10435,87.33855,24.49,390.9,3426.0,3225.0,201.0,6.23256
41,佐賀県,41425,白石町,22084.0,10359.0,11725.0,23941.0,-1857.0,-7.75657,88.34968,99.56,221.8,7259.0,7253.0,6.0,0.08272
41,佐賀県,41441,太良町,8126.0,3844.0,4282.0,8779.0,-653.0,-7.4382,89.77113,74.3,109.4,2784.0,2838.0,-54.0,-1.90275
42,長崎県,42201,長崎市,409305.0,188491.0,220814.0,429508.0,-20203.0,-4.70375,85.36189,405.86,1008.5,187229.0,189419.0,-2190.0,-1.15617
42,長崎県,42202,佐世保市,243387.0,115137.0,128250.0,255439.0,-12052.0,-4.71815,89.77544,426.01,571.3,104106.0,105011.0,-905.0,-0.86181
42,長崎県,42203,島原市,43360.0,20158.0,23202.0,45436.0,-2076.0,-4.56906,86.88044,82.96,522.7,17077.0,17068.0,9.0,0.05273
42,長崎県,42204,諫早市,133957.0,63559.0,70398.0,138078.0,-4121.0,-2.98454,90.28524,341.79,391.9,53587.0,51897.0,1690.0,3.25645
42,長崎県,42205,大村市,95452.0,45454.0,49998.0,92757.0,2695.0,2.90544,90.91164,126.73,753.2,38971.0,36070.0,2901.0,8.04269
42,長崎県,42207,平戸市,29375.0,13774.0,15601.0,31920.0,-2545.0,-7.97306,88.28921,235.12,124.9,11973.0,12421.0,-448.0,-3.60679
42,長崎県,42208,松浦市,21284.0,10270.0,11014.0,23309.0,-2025.0,-8.68763,93.24496,130.55,163.0,8774.0,8994.0,-220.0,-2.44608
42,長崎県,42209,対馬市,28511.0,14067.0,14444.0,31457.0,-2946.0,-9.36517,97.38992,707.42,40.3,12684.0,13393.0,-709.0,-5.29381
42,長崎県,42210,壱岐市,24974.0,11836.0,13138.0,27103.0,-2129.0,-7.85522,90.08982,139.42,179.1,9715.0,10002.0,-287.0,-2.86943
