行政区域コード,公共施設大分類,公共施設小分類,名称,所在地,管理者コード,原典資料名,Lon,Lat
13123,18,18003,江戸川東篠崎郵便局,東篠崎1-7-48,0,数値地図,139.91614459,35.69762104
13123,18,18003,江戸川東小松川三郵便局,東小松川3-13-4,0,数値地図,139.86326072,35.69201863
13123,18,18003,江戸川東小松川郵便局,東小松川1-1-18,0,数値地図,139.86590470,35.69954557
13123,18,18003,江戸川東松本郵便局,東松本1-14-5,0,数値地図,139.88784872,35.71806732
13123,18,18003,江戸川東瑞江二郵便局,東瑞江2-52,0,数値地図,
13123,18,18003,江戸川南葛西六郵便局,南葛西6-7-4,0,数値地図,139.87579449,35.64499157
13123,18,18003,江戸川南篠崎二郵便局,南篠崎町2-45-15,0,数値地図画像,139.90424016,35.69172210
13123,18,18003,江戸川平井五郵便局,平井5-48-1,0,数値地図,139.84512548,35.70976881
13123,18,18003,江戸川平井七郵便局,平井7-29-4,0,数値地図,139.84151999,35.71321857
13123,18,18003,江戸川平井郵便局,平井4-8-24,0,数値地図,139.84526179,35.70529422
13123,18,18003,江戸川北葛西三郵便局,北葛西3-1-32,0,数値地図,139.85836439,35.67045463
13123,18,18003,江戸川本一色郵便局,本一色2-3-11,0,数値地図画像,139.87351126,35.71696664
13123,18,18003,江戸川臨海郵便局,臨海町5-2-2,0,数値地図画像,139.87024771,35.64532747
13123,18,18003,小岩駅前郵便局,南小岩8-18-2,0,数値地図,139.88500406,35.73346205
13123,18,18003,瑞江駅前郵便局,南篠崎町2-10-4,0,数値地図画像,139.89934880,35.69275820
13123,18,18003,西葛西駅前郵便局,西葛西6-8-16,0,数値地図,139.85789518,35.66430261
13123,18,18003,西小岩一郵便局,西小岩1-15-6,0,数値地図,139.87778240,35.73328982
13123,18,18003,西小岩四郵便局,西小岩4-4-8,0,数値地図,139.87885992,35.73873909
13123,18,18003,東小岩一郵便局,東小岩1-13-1,0,数値地図,139.89130385,35.72275260
13123,18,18003,東小岩五郵便局,東小岩5-26-7,0,数値地図,139.89016205,35.73196505
13123,18,18003,南小岩フラワーロード郵便局,南小岩6-27-17,0,数値地図,139.88154613,35.72909873
13123,18,18003,南小岩五郵便局,南小岩5-3-17,0,数値地図,139.88046867,35.72301624
13123,18,18003,平井駅前郵便局,平井5-6-3,0,数値地図,139.83982603,35.70573315
13123,18,18003,北小岩三郵便局,北小岩3-13-8,0,数値地図,139.89177016,35.73690319
13123,18,18003,北小岩七郵便局,北小岩7-17-5,0,数値地図,139.89155062,35.74301892
13123,18,18003,北小岩六郵便局,北小岩6-9-12,0,数値地図,139.88379279,35.74358002
13201,18,18003,めじろ台駅前郵便局,めじろ台4-1-1,0,数値地図,139.30669013,35.64334962
13201,18,18003,下川口郵便局,川口町3279,0,数値地図,139.27583254,35.69624530
13201,18,18003,京王高尾駅前郵便局,初沢町1231-16,0,数値地図,139.28416158,35.64202151
13201,18,18003,京王堀之内駅前郵便局,別所2-1,0,数値地図,139.64751523,35.85165197
13201,18,18003,元八王子三郵便局,元八王子町3-2256,0,数値地図,139.27716166,35.65521133
13201,18,18003,元八王子郵便局,大楽寺町408,0,数値地図,139.29504008,35.67305711
13201,18,18003,上恩方郵便局,上恩方町2135,0,数値地図,139.21279131,35.67107886
13201,18,18003,浅川郵便局,高尾町1528,0,数値地図,
13201,18,18003,大塚・帝京大学駅前郵便局,大塚9-1,0,数値地図,139.41670607,35.63712800
13201,18,18003,中央大学内郵便局,東中野742-1,0,数値地図,139.40573734,35.64138552
13201,18,18003,南大沢駅前郵便局,南大沢2-23,0,数値地図,139.38184046,35.61212173
13201,18,18003,八王子グリーンヒル寺田郵便局,寺田町432-101-102,0,数値地図画像,
13201,18,18003,八王子宇津木台郵便局,久保山町2-43-6,0,数値地図,139.35758700,35.68896787
13201,18,18003,八王子宇津木郵便局,宇津木町627,0,数値地図,139.35431253,35.68093541
13201,18,18003,八王子駅前郵便局,旭町9-1,0,数値地図画像,140.54604518,37.82083747
13201,18,18003,八王子横山町郵便局,横山町10-19,0,数値地図,139.33550095,35.65973464
13201,18,18003,八王子横川郵便局,横川町536-3,0,数値地図,139.30419237,35.66548320
13201,18,18003,八王子館町郵便局,館町1097（館ヶ丘団地2-5-115）,0,数値地図画像,139.28752322,35.62706296
13201,18,18003,八王子狭間通郵便局,椚田町1214-1,0,数値地図,139.29609962,35.63789734
13201,18,18003,八王子犬目郵便局,犬目町132-3,0,数値地図,139.31225489,35.68480068
13201,18,18003,八王子絹ケ丘郵便局,絹ヶ丘2-21-15,0,数値地図,139.35863582,35.63665448
13201,18,18003,八王子元横山町郵便局,元横山町3-9-2,0,数値地図,139.33543138,35.66363420
13201,18,18003,八王子高倉郵便局,高倉町40-7,0,数値地図,139.36930612,35.66767891
13201,18,18003,八王子左入郵便局,宇津木町798-1,0,数値地図,139.34694357,35.68512367
13201,18,18003,八王子子安南郵便局,子安町2-29-12,0,数値地図,
13201,18,18003,八王子子安郵便局,子安町4-6-14,0,数値地図,
13201,18,18003,八王子市役所前郵便局,元本郷町3-17-2,0,数値地図,139.31577747,35.66518630
13201,18,18003,八王子寺町郵便局,寺町49,0,数値地図画像,136.16469791,35.18467127
13201,18,18003,八王子小比企郵便局,小比企町1774,0,数値地図,139.31868650,35.63815883
13201,18,18003,八王子松が谷郵便局,松が谷11-2,0,数値地図,139.41567044,35.62793462
13201,18,18003,八王子上野町郵便局,上野町38-6,0,数値地図,139.32760455,35.65578210
13201,18,18003,八王子上柚木郵便局,上柚木682-1,0,数値地図,139.36669134,35.62081757
13201,18,18003,八王子千人町郵便局,千人町4-6-4,0,数値地図,139.30739513,35.65715919
13201,18,18003,八王子川口東郵便局,川口町3737-1,0,数値地図,139.29858097,35.68550019
13201,18,18003,八王子川町郵便局,川町281-4,0,数値地図,
13201,18,18003,八王子台町郵便局,台町4-46-3,0,数値地図,139.31485840,35.65628448
13201,18,18003,八王子大横郵便局,大横町2-1,0,数値地図,139.33004578,35.66231476
13201,18,18003,八王子大和田郵便局,大和田町3-20-15,0,数値地図画像,
13201,18,18003,八王子丹木郵便局,丹木町3-107-1,0,数値地図,139.32431450,35.69724679
13201,18,18003,八王子中野山王郵便局,中野山王3-6-4-108,0,数値地図,
13201,18,18003,八王子中野上町一郵便局,中野上町1-3-10,0,数値地図,139.33088162,35.66811969
13201,18,18003,八王子中野上町五郵便局,中野上町5-5-9,0,数値地図,139.31556055,35.67337149
13201,18,18003,八王子中野上町郵便局,中野上町1-32-13,0,数値地図,139.32309897,35.66773064
13201,18,18003,八王子中野郵便局,中野町2545-21,0,数値地図画像,139.31790457,35.67970973
13201,18,18003,八王子長房郵便局,長房町588,0,数値地図画像,139.29232709,35.65453407
13201,18,18003,八王子追分町郵便局,追分町10-15,0,数値地図,139.71370025,35.51949275
13201,18,18003,八王子南大沢五郵便局,南大沢5-14-4,0,数値地図,139.36931093,35.61224362
13201,18,18003,八王子南大沢郵便局,南大沢3-9,0,数値地図,139.37932701,35.60681671
13201,18,18003,八王子弐分方郵便局,弐分方町4-15,0,数値地図,139.27697185,35.68139721
13201,18,18003,八王子八幡町郵便局,八幡町3-17,0,数値地図,139.43207574,36.32208261
13201,18,18003,八王子富士見郵便局,富士見町4-1,0,数値地図,139.53330367,35.66304759
13201,18,18003,八王子並木町郵便局,並木町12-10,0,数値地図,
13201,18,18003,八王子片倉台郵便局,片倉町1101-61,0,数値地図,139.34669537,35.63212427
13201,18,18003,八王子片倉郵便局,片倉町439-1,0,数値地図画像,139.33904568,35.64272002
13201,18,18003,八王子北野郵便局,北野町557-16,0,数値地図,
13201,18,18003,八王子明神町郵便局,明神町4-2-2-105,0,数値地図画像,
13201,18,18003,八王子由木郵便局,下柚木2-7-9,0,数値地図画像,139.38327576,35.62811155
13201,18,18003,八王子緑町郵便局,緑町291-6,0,数値地図,139.32162209,35.64578861
13201,18,18003,八王子椚田郵便局,椚田町203,0,数値地図,139.30814035,35.63467852
13201,18,18003,北八王子駅前郵便局,石川町2955-13,0,数値地図画像,139.36124565,35.66902584
13202,18,18003,ファーレ立川郵便局,曙町2-34-7,0,数値地図,139.41476497,35.70212598
13202,18,18003,砂川郵便局,砂川町1-52-13,0,数値地図,139.40338750,35.72336774
13202,18,18003,立川けやき台郵便局,若葉1-13-2,0,数値地図画像,130.76119092,32.77770307
13202,18,18003,立川栄郵便局,栄町2-45-6,0,数値地図,139.42825523,35.71228352
13202,18,18003,立川錦町四郵便局,錦町4-11-18,0,数値地図,139.42019559,35.68933313
13202,18,18003,立川錦郵便局,錦町1-11-10,0,数値地図,139.42090638,35.69609905
13202,18,18003,立川幸四郵便局,幸町4-56-9,0,数値地図,
13202,18,18003,立川幸郵便局,幸町1-13-2,0,数値地図,
13202,18,18003,立川高松郵便局,高松町3-17-2,0,数値地図,139.41682033,35.70305093
13202,18,18003,立川柴崎郵便局,柴崎町3-14-4,0,数値地図,
13202,18,18003,立川若葉町郵便局,若葉町4-25-1,0,数値地図,139.44089821,35.72274930
13202,18,18003,立川松中郵便局,一番町5-8-23,0,数値地図,139.37524824,35.73254646
13202,18,18003,立川西砂郵便局,西砂町5-26-1,0,数値地図,139.36407703,35.73057420
13202,18,18003,立川大山郵便局,上砂町3-11-17,0,数値地図,139.38768344,35.72107310
13202,18,18003,立川柏町郵便局,柏町4-51-1,0,数値地図,139.41574450,35.72870632
13202,18,18003,立川富士見郵便局,富士見町1-12-5,0,数値地図,139.39776643,35.70095621
13202,18,18003,立川富士見六郵便局,富士見町6-15-2,0,数値地図,139.39372261,35.69355142
13203,18,18003,吉祥寺ロンロン内郵便局,吉祥寺南町2-1-12,0,数値地図画像,139.58246161,35.70333001
13203,18,18003,吉祥寺駅前郵便局,吉祥寺本町1-13-4,0,数値地図,139.58071446,35.70524365
13203,18,18003,吉祥寺東町郵便局,吉祥寺東町3-3-4,0,数値地図,139.58765825,35.70704917
13203,18,18003,吉祥寺南町郵便局,吉祥寺南町5-1-7,0,数値地図,139.58860000,35.70313852
13203,18,18003,吉祥寺北町郵便局,吉祥寺北町5-10-10,0,数値地図,139.56833993,35.72005560
13203,18,18003,吉祥寺本町二郵便局,吉祥寺本町2-26-1,0,数値地図,139.57530662,35.70439640
13203,18,18003,吉祥寺本町郵便局,吉祥寺本町2-31-15,0,数値地図,139.57623694,35.70847374
13203,18,18003,武蔵野関前三郵便局,関前3-13-9,0,数値地図,139.55386376,35.71248949
13203,18,18003,武蔵野関前郵便局,関前5-9-2,0,数値地図,139.54284247,35.71336971
13203,18,18003,武蔵野境南郵便局,境南町3-18-13,0,数値地図,139.53834072,35.69931288
13203,18,18003,武蔵野境郵便局,境1-3-4-105,0,数値地図,
13203,18,18003,武蔵野御殿山郵便局,御殿山1-1-3,0,数値地図,139.57690100,35.70273273
13203,18,18003,武蔵野桜堤郵便局,桜堤1-8-2,0,数値地図,139.53408234,35.70896171
13203,18,18003,武蔵野上向台郵便局,桜堤3-31-18,0,数値地図,139.52727413,35.71833548
13203,18,18003,武蔵野中町郵便局,中町1-30-6,0,数値地図,139.56467429,35.70340463
13204,18,18003,国際基督教大学内郵便局,大沢3-10-2,0,数値地図,139.53082799,35.68655025
13204,18,18003,三鷹井の頭郵便局,井の頭5-3-29,0,数値地図,139.57919280,35.69393655
13204,18,18003,三鷹井口郵便局,井口1-25-9,0,数値地図,139.54603189,35.69521352
13204,18,18003,三鷹駅前郵便局,下連雀3-36-8,0,数値地図,
13204,18,18003,三鷹下連雀四郵便局,下連雀4-18-22,0,数値地図,139.55993902,35.69320846
13204,18,18003,三鷹下連雀郵便局,下連雀1-11-6,0,数値地図,139.56940758,35.69325862
13204,18,18003,三鷹上連雀五郵便局,上連雀5-15-16,0,数値地図,139.55181731,35.69934650
13204,18,18003,三鷹上連雀郵便局,上連雀9-42-24,0,数値地図画像,139.55017070,35.68567573
13204,18,18003,三鷹新川一郵便局,新川1-11-15,0,数値地図,139.78220675,35.67687714
13204,18,18003,三鷹新川五郵便局,新川5-3-12,0,数値地図画像,139.57124135,35.67637444
13204,18,18003,三鷹新川郵便局,新川6-3-10,0,数値地図画像,139.56848025,35.68287086
13204,18,18003,三鷹深大寺郵便局,深大寺1-14-25,0,数値地図画像,139.53817165,35.69017223
13204,18,18003,三鷹台郵便局,井の頭1-29-14,0,数値地図,139.58713393,35.69048990
13204,18,18003,三鷹大沢四郵便局,大沢4-16-18,0,数値地図,139.54099167,35.66555288
13204,18,18003,三鷹大沢郵便局,大沢2-2-12,0,数値地図画像,139.53847754,35.68094829
13204,18,18003,三鷹中原四郵便局,中原4-11-7,0,数値地図,139.56866701,35.66513404
13204,18,18003,三鷹北野郵便局,北野3-6-18,0,数値地図,139.58175164,35.67370834
13204,18,18003,三鷹牟礼二郵便局,牟礼2-11-18,0,数値地図,139.58115397,35.68781227
13205,18,18003,吉野郵便局,梅郷3-777-1,0,数値地図画像,139.22327384,35.78763662
13205,18,18003,小曽木郵便局,小曾木3-1887-3,0,数値地図画像,139.27564532,35.82026140
13205,18,18003,成木郵便局,成木5-1498,0,数値地図,139.24800141,35.82302994
13205,18,18003,青梅河辺郵便局,河辺町5-17-23,0,数値地図,139.28584817,35.78231616
13205,18,18003,青梅霞台郵便局,師岡町4-5-2,0,数値地図,139.28484533,35.78688503
13205,18,18003,青梅若草郵便局,河辺町8-12-28,0,数値地図,139.29480846,35.78437169
13205,18,18003,青梅住江町郵便局,住江町61-1,0,数値地図画像,139.25985895,35.78870630
13205,18,18003,青梅勝沼郵便局,勝沼3-78-4,0,数値地図,139.26726918,35.79019803
13205,18,18003,青梅上町郵便局,上町371,0,数値地図画像,134.04763841,34.29111754
13205,18,18003,青梅新町郵便局,新町2-22-6,0,数値地図画像,139.30287984,35.78957129
13205,18,18003,青梅長淵郵便局,長淵4-1366,0,数値地図,139.27229951,35.77951059
13205,18,18003,青梅藤橋郵便局,藤橋2-117-4,0,数値地図,139.30359041,35.80285585
13205,18,18003,青梅末広郵便局,末広町2-2-1,0,数値地図,139.30634106,35.77878931
13205,18,18003,沢井駅前郵便局,沢井2-771-4,0,数値地図,139.19412117,35.80540086
13206,18,18003,府中栄町郵便局,栄町2-10-12,0,数値地図,139.15958890,35.25616194
13206,18,18003,府中学園通郵便局,天神町3-12-32,0,数値地図画像,139.48926208,35.68487992
13206,18,18003,府中紅葉丘郵便局,紅葉丘3-37-2,0,数値地図,139.51509074,35.67710925
13206,18,18003,府中三郵便局,府中町3-5-24,0,数値地図,139.48522943,35.67623639
13206,18,18003,府中四谷郵便局,四谷3-27-26,0,数値地図,139.44679422,35.66373683
13206,18,18003,府中車返団地内郵便局,白糸台5-25-1,0,数値地図,139.51188042,35.66162770
13206,18,18003,府中若松町郵便局,若松町4-37-49,0,数値地図,139.50539988,35.67724230
13206,18,18003,府中小柳町郵便局,小柳町5-36-12,0,数値地図,139.50502023,35.65633387
13206,18,18003,府中是政郵便局,是政3-34-6,0,数値地図,139.48503279,35.65784678
13206,18,18003,府中清水が丘郵便局,清水が丘2-3-12,0,数値地図,139.49430396,35.66707099
13206,18,18003,府中西府町郵便局,西府町3-13-1,0,数値地図,139.45713730,35.67709951
13206,18,18003,府中浅間郵便局,浅間町2-12-2,0,数値地図画像,139.49910572,35.68427189
13206,18,18003,府中中河原郵便局,住吉町2-11-11,0,数値地図,139.45972384,35.65757674
13206,18,18003,府中日鋼町郵便局,日鋼町1-1,0,数値地図,139.47221944,35.67449183
13206,18,18003,府中日新郵便局,日新町1-5-3,0,数値地図,139.45721535,35.66903656
13206,18,18003,府中白糸台郵便局,白糸台2-1-2,0,数値地図,139.50987757,35.66775186
13206,18,18003,府中八幡宿郵便局,八幡町1-4-7,0,数値地図,139.48375757,35.67016485
13206,18,18003,府中美好郵便局,美好町2-12-5,0,数値地図,139.46505343,35.67287519
13206,18,18003,府中分梅郵便局,分梅町2-43-12,0,数値地図,139.46617028,35.66431504
13206,18,18003,府中片町郵便局,片町1-19-7,0,数値地図,139.46987254,35.67063666
13206,18,18003,府中北山郵便局,北山町2-8-11,0,数値地図,
13206,18,18003,府中本町二郵便局,本町2-20-16,0,数値地図,139.59796845,35.79945479
13207,18,18003,昭島つつじが丘ハイツ郵便局,つつじが丘3-5-6-117,0,数値地図,
13207,18,18003,昭島駅前郵便局,田中町562-1,0,数値地図,
13207,18,18003,昭島郷地郵便局,郷地町2-36-10,0,数値地図,139.38362065,35.69502878
13207,18,18003,昭島玉川郵便局,玉川町3-23-1,0,数値地図,139.38135943,35.70392212
13207,18,18003,昭島松原四郵便局,松原町4-4-12,0,数値地図,139.34373729,35.71828357
13207,18,18003,昭島中神郵便局,中神町1277-1601,0,数値地図画像,
13207,18,18003,昭島田中郵便局,田中町2-22-7,0,数値地図,
13207,18,18003,昭島緑郵便局,緑町2-28-7,0,数値地図,139.34885091,35.71354258
13207,18,18003,昭和郵便局,宮沢町2-33-7,0,数値地図,139.37055497,35.70066395
13207,18,18003,中神駅前郵便局,朝日町1-6-1,0,数値地図,137.14149154,35.09291470
13207,18,18003,拝島郵便局,拝島町5-1-25,0,数値地図,139.34035730,35.70769035
13208,18,18003,ＮＴＴ東日本研修センタ内郵便局,入間町1-44,0,数値地図,139.58822130,35.65190826
13208,18,18003,国領駅前郵便局,国領町1-43-7,0,数値地図画像,
